VD58Y,Lying on a bed|Watching a laptop or something on a laptop|Someone is sneezing|Someone is standing up from somewhere|Sitting on sofa/couch|Working/Playing on a laptop|Holding a laptop|Sitting in a bed|Putting a laptop somewhere,0
4G3ZF,Holding some food|Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Someone is eating something|Taking a cup/glass/bottle from somewhere,495
LPKPO,Holding a phone/camera|Walking through a doorway|Taking a dish/es from somewhere|Someone is standing up from somewhere|Someone is laughing|Sitting in a chair|Playing with a phone/camera|Someone is smiling|Taking a phone/camera from somewhere|Putting a dish/es somewhere|Sitting at a table|Holding a dish,821
W4WQ0,Holding a phone/camera|Playing with a phone/camera|Putting some food somewhere|Someone is eating something|Holding some food,1019
FAO7J,Closing a door|Holding a laptop|Someone is laughing|Closing a laptop|Closing a closet/cabinet|Working/Playing on a laptop|Turning off a light|Grasping onto a doorknob|Someone is smiling|Walking through a doorway|Watching a laptop or something on a laptop,1356
29V7T,Holding a broom|Taking a broom from somewhere|Turning on a light|Holding a cup/glass/bottle of something|Taking a cup/glass/bottle from somewhere|Someone is smiling|Holding a dish|Putting a dish/es somewhere|Walking through a doorway|Putting a cup/glass/bottle somewhere,989
TUD6M,Opening a door|Holding a blanket|Throwing something on the floor|Grasping onto a doorknob|Throwing a blanket somewhere|Opening a closet/cabinet|Putting a blanket somewhere,114
QZ1BS,Holding a blanket|Tidying up a blanket/s|Someone is awakening somewhere|Someone is standing up from somewhere|Lying on the floor|Taking a blanket from somewhere|Walking through a doorway|Grasping onto a doorknob|Opening a door|Snuggling with a blanket,597
NBKCK,Opening a door|Holding a cup/glass/bottle of something|Opening a closet/cabinet|Turning on a light|Walking through a doorway|Holding a dish,116
GY6NH,,921
D55ES,Watching/Looking outside of a window|Someone is undressing|Someone is standing up from somewhere|Walking through a doorway|Someone is dressing,957
V26U3,Putting a pillow somewhere|Throwing a pillow somewhere|Someone is standing up from somewhere|Sitting in a chair|Watching television|Someone is going from standing to sitting|Watching a laptop or something on a laptop|Sitting at a table|Holding a pillow,450
GG3K5,Watching television|Lying on a bed|Sitting in a bed|Someone is awakening somewhere|Someone is awakening in bed,539
NG1Q8,Holding a pillow|Holding a blanket|Tidying up a closet/cabinet|Putting clothes somewhere|Putting something on a shelf|Holding some clothes|Closing a closet/cabinet|Closing a door|Tidying a shelf or something on a shelf,925
RJNAB,Sitting at a table|Taking something from a box|Sitting in a chair|Taking a dish/es from somewhere|Taking a cup/glass/bottle from somewhere|Holding a dish|Holding a cup/glass/bottle of something|Opening a box|Drinking from a cup/glass/bottle|Drinking from a cup/glass/bottle,982
KIJG4,Smiling in a mirror|Putting on shoe/shoes|Throwing shoes somewhere|Throwing something on the floor|Someone is sneezing|Holding a shoe/shoes|Watching something/someone/themselves in a mirror|Someone is dressing,167
ACQAV,,956
0SFYS,Holding a vacuum|Tidying something on the floor|Someone is standing up from somewhere|Someone is going from standing to sitting|Taking a vacuum from somewhere|Turning on a light,504
X07QW,Snuggling with a blanket|Someone is undressing|Someone is going from standing to sitting|Sitting on sofa/couch|Putting something on a table|Putting clothes somewhere|Taking a blanket from somewhere|Holding some clothes|Taking some clothes from somewhere|Holding a blanket,821
NP0YG,Watching television|Holding a book|Throwing something on the floor|Throwing a book somewhere,338
FDDDG,Closing a refrigerator|Holding a phone/camera|Someone is cooking something|Opening a refrigerator|Someone is cooking something|Someone is laughing|Someone is smiling|Putting groceries somewhere|Putting a phone/camera somewhere|Taking a phone/camera from somewhere|Playing with a phone/camera,400
LV056,Holding a box|Closing a box,51
30K2N,Turning on a light|Someone is running somewhere|Taking a phone/camera from somewhere|Holding a phone/camera,320
YGXX6,,363
WM6RQ,Opening a refrigerator|Putting some food somewhere|Taking a dish/es from somewhere|Holding some food|Holding a cup/glass/bottle of something|Taking a cup/glass/bottle from somewhere|Taking food from somewhere|Closing a refrigerator|Closing a door|Putting a cup/glass/bottle somewhere|Opening a door|Someone is sneezing,533
7TA23,Taking a phone/camera from somewhere|Walking through a doorway|Throwing clothes somewhere|Holding a phone/camera|Someone is undressing|Throwing something on the floor|Taking a picture of something|Putting a phone/camera somewhere|Putting shoes somewhere|Playing with a phone/camera|Putting clothes somewhere|Holding some clothes,0
O1S9I,Holding a towel/s|Holding a phone/camera|Tidying up a towel/s|Walking through a doorway|Taking some clothes from somewhere|Washing something with a towel,751
N42Q1,Holding a phone/camera|Taking a picture of something|Holding some medicine|Holding some medicine|Turning on a light|Playing with a phone/camera|Someone is smiling|Holding a cup/glass/bottle of something,269
SB8G0,Taking food from somewhere|Sitting in a chair|Someone is smiling|Opening a closet/cabinet|Tidying a shelf or something on a shelf|Tidying up a closet/cabinet|Closing a closet/cabinet,938
0HV07,Holding some clothes|Throwing clothes somewhere|Holding some clothes|Putting clothes somewhere|Walking through a doorway|Holding a shoe/shoes|Tidying some clothes|Throwing a towel/s somewhere|Holding a towel/s|Walking through a doorway|Holding a shoe/shoes|Tidying up a towel/s|Putting shoes somewhere,0
C1TSW,Fixing a vacuum|Sitting on the floor|Tidying something on the floor|Holding a vacuum,1175
F5UVQ,Washing their hands|Holding a dish|Putting a dish/es somewhere|Turning off a light|Wash a dish/dishes|Washing a cup/glass/bottle,1118
NFA8R,Putting clothes somewhere|Tidying some clothes|Putting something on a shelf|Taking some clothes from somewhere|Throwing clothes somewhere|Holding some clothes|Tidying up a closet/cabinet|Tidying a shelf or something on a shelf,906
C6V75,Someone is dressing|Opening a door|Putting on shoe/shoes|Taking some clothes from somewhere|Grasping onto a doorknob|Holding some clothes|Walking through a doorway|Closing a door,758
PGPSJ,Throwing something on the floor|Holding a box|Sitting in a chair|Holding a picture|Closing a box|Taking something from a box|Someone is standing up from somewhere|Watching/looking at a picture|Putting a picture somewhere|Putting a picture somewhere|Putting a picture somewhere|Putting a box somewhere|Taking paper/notebook from somewhere|Reaching for and grabbing a picture|Reaching for and grabbing a picture|Reaching for and grabbing a picture,495
BMONO,Watching a laptop or something on a laptop|Holding a book|Putting a book somewhere|Watching/Reading/Looking at a book|Someone is sneezing|Working at a table|Closing a book|Opening a book|Taking a book from somewhere|Sitting at a table|Putting something on a table|Smiling at a book|Sitting in a chair|Working/Playing on a laptop,773
J4QHT,Walking through a doorway|Holding a phone/camera|Taking a phone/camera from somewhere|Opening a door|Taking a picture of something|Playing with a phone/camera|Grasping onto a doorknob|Opening a closet/cabinet,0
2ZICJ,Opening a closet/cabinet|Putting a cup/glass/bottle somewhere|Someone is standing up from somewhere|Closing a refrigerator|Sitting on the floor|Drinking from a cup/glass/bottle|Closing a closet/cabinet|Holding a cup/glass/bottle of something|Opening a refrigerator|Putting something on a shelf|Closing a door|Lying on the floor|Opening a door,1051
41T8C,Putting something on a shelf|Someone is sneezing|Closing a book|Opening a book|Holding a book|Watching a laptop or something on a laptop|Closing a laptop|Putting a laptop somewhere|Putting a book somewhere|Putting their paper/notebook somewhere|Someone is holding a paper/notebook,638
337O2,Holding a dish|Putting a dish/es somewhere|Putting something on a table|Throwing clothes somewhere|Someone is undressing|Someone is dressing|Throwing something on the floor|Someone is cooking something|Holding a cup/glass/bottle of something|Putting a cup/glass/bottle somewhere,0
KK7D4,Putting a towel/s somewhere|Taking a towel/s from somewhere|Opening a closet/cabinet|Putting a blanket somewhere|Opening a door|Taking a blanket from somewhere|Walking through a doorway|Tidying up a closet/cabinet|Tidying up a blanket/s|Tidying up a towel/s|Holding a towel/s,914
MZZK2,Lying on the floor|Opening a book|Putting their paper/notebook somewhere|Putting something on a table|Holding a book|Putting a book somewhere|Someone is undressing|Watching/Reading/Looking at a book|Someone is holding a paper/notebook|Turning off a light|Someone is going from standing to sitting|Putting clothes somewhere|Closing a book|Putting something on a shelf,465
N4S25,,663
H0P5D,Sitting on a table|Sitting at a table|Someone is running somewhere|Walking through a doorway|Someone is laughing|Someone is smiling,922
QCVZN,Holding a book|Opening a book|Taking a book from somewhere|Watching/Reading/Looking at a book|Someone is going from standing to sitting|Someone is holding a paper/notebook|Taking paper/notebook from somewhere|Working on paper/notebook|Sitting on sofa/couch|Putting something on a table|Working at a table|Putting a book somewhere|Sitting at a table,422
KB916,Holding a towel/s|Putting a towel/s somewhere|Watching/Looking outside of a window|Taking a towel/s from somewhere|Holding a cup/glass/bottle of something|Putting a cup/glass/bottle somewhere|Taking a cup/glass/bottle from somewhere,900
8MS3V,Holding a pillow|Holding a sandwich|Someone is standing up from somewhere|Snuggling with a pillow|Holding some food|Someone is smiling,910
U4J2Q,Holding some food|Holding a dish|Someone is eating something|Putting a dish/es somewhere|Taking food from somewhere|Putting some food somewhere|Taking a dish/es from somewhere,913
N0G70,Holding a phone/camera|Making a sandwich|Someone is cooking something|Someone is sneezing|Playing with a phone/camera|Someone is smiling|Putting some food somewhere|Taking a phone/camera from somewhere|Holding a sandwich|Watching/Looking outside of a window,927
0HGNK,Putting something on a table|Putting a box somewhere|Someone is running somewhere|Sitting at a table|Someone is smiling|Sitting in a chair|Holding a box|Working at a table|Someone is laughing|Someone is standing up from somewhere|Someone is going from standing to sitting|Someone is smiling|Working/Playing on a laptop|Watching a laptop or something on a laptop,846
4U8WV,Holding a towel/s|Throwing a towel/s somewhere|Putting a towel/s somewhere,961
UR5TU,Opening a closet/cabinet|Closing a door|Grasping onto a doorknob|Opening a door|Putting something on a shelf|Closing a closet/cabinet,863
NB0IB,Opening a door|Tidying a shelf or something on a shelf|Tidying some clothes|Grasping onto a doorknob|Opening a closet/cabinet|Tidying up a closet/cabinet,943
TA8G7,Holding a phone/camera|Holding a vacuum|Someone is laughing|Playing with a phone/camera|Taking a picture of something|Sitting on the floor|Someone is smiling,280
X7QXE,Putting their paper/notebook somewhere|Someone is holding a paper/notebook|Walking through a doorway|Throwing something on the floor,136
B0SV3,Drinking from a cup/glass/bottle|Taking a cup/glass/bottle from somewhere|Holding a book|Taking a book from somewhere|Holding a cup/glass/bottle of something|Tidying some clothes|Holding a dish|Turning on a light|Opening a door|Grasping onto a doorknob|Watching/Reading/Looking at a book|Opening a closet/cabinet,0
